# FEMM Electromagnet B-field Export for LIGGGHTS DEM Lunar Dust Simulation
# Tutorial geometry: Electromagnet with M50 steel core
# Coil Current: 50 A, 500 turns Inner, -500 turns Outer
# Problem Type: Planar 2D magnetostatics
# Units: Length [cm], B-field [Tesla], Field gradient [Tesla/cm]
# The full set of B-field components and gradients (Cols 3-9) is essential for LIGGGHTS DEM.
# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
X	Y	Bx	By	B_mag	dBx_dx	dBx_dy	dBy_dx	dBy_dy	dBmag_dx	dBmag_dy	A	Energy	Region
-1.7	14.2	-0.02292427533482485	-0.03628087301054439	0.04291647872361044	-0.00543468861898995	0.003536564194210438	0.005009868924859412	0.005120107726536149	-0.001332264941160628	-0.006217545276083644	0.001615453661908568	732.8385428683426	air
-1.7	14.3	-0.02257061891540377	-0.03576886223789073	0.04229473187073761	-0.00543468861898995	0.003536564194210438	0.005009868924859759	0.005120107726536149	-0.001336644616470727	-0.006217390653159642	0.001591471686319975	711.758549430945	air
-1.7	14.4	-0.02221696249598281	-0.03525685146523722	0.04167300082535101	-0.005434688618989776	0.003536564194210612	0.005009868924859759	0.005120107726536149	-0.001341154469602009	-0.006217229058059535	0.001567489710731389	690.9867021609671	air
-1.7	14.5	-0.02186330607656178	-0.03474484069258361	0.04105128630567423	-0.00543468861898995	0.003536564194210438	0.005009868924860106	0.005120107726536496	-0.001345800386517219	-0.006217060065412173	0.001543507735142799	670.5230010583983	air
-1.7	14.6	-0.02150964965714076	-0.03423282991993002	0.04042958907409017	-0.005434688618990123	0.003536564194210265	0.005009868924860106	0.005120107726536149	-0.001350588613099324	-0.006216883216919984	0.00151952575955421	650.3674461232439	air
-1.7	14.7	-0.02115599323771973	-0.03372081914727642	0.03980790994058552	-0.00543468861898995	0.003536564194210438	0.005009868924860106	0.005120107726536496	-0.001355525783062761	-0.006216698018256911	0.001495543783965621	630.5200373555026	air
-1.7	14.8	-0.0208023368182987	-0.03320880837462283	0.03918624976652353	-0.00543468861898995	0.003536564194210438	0.005009868924859759	0.005120107726536149	-0.001360618948496332	-0.006216503935611926	0.001471561808377031	610.9807747551745	air
-1.7	14.9	-0.02044531800921603	-0.03266154344306387	0.03853293978638435	-0.005684387975143576	0.0038043443968485	0.002391808061472101	0.007927743594385653	0.0009887378731947918	-0.008738325564835907	0.001448165092929539	590.7781547062224	air
-1.7	15	-0.0200648835695315	-0.03186876908362597	0.03765923519622152	-0.005684387975143576	0.003804344396847285	0.002391808061472101	0.007927743594383571	0.001004603622053567	-0.008735736549895552	0.001428844120227473	564.2910109398571	air
-1.6	-5	0.3080722522611467	-0.06613373017198548	0.3150907534024389	-0.06591620968678935	107.4260674243765	0.1225138409356875	0.08355846815972304	-0.09016212684990084	105.0156634318501	0.01149879822020191	39503.12541565108	air
-1.6	-4.9	2.45744934248536	-0.05531640524200123	2.458071841010882	-0.0918096030038118	0.01141887905271588	0.1225138409356872	0.1081732492998387	-0.09454340183683957	0.008981658370213946	0.01395678791524288	2404082.038081266	air
-1.6	-4.8	2.458591230390623	-0.04449908031201694	2.458993901233245	-0.0918096030038118	0.01141887905256045	0.1225138409356872	0.1081732492998387	-0.09401163538551591	0.009459456479190586	0.01641477761028385	2405885.992011483	air
-1.6	-4.7	2.459733118295889	-0.0336817553820327	2.459963713937104	-0.0918096030038118	0.01141887905262706	0.1225138409356879	0.1081732492998401	-0.09347845295626261	0.009936703504720918	0.01887276730532481	2407784.100753989	air
-1.6	-4.6	2.460875006201155	-0.02286443045204846	2.460981222668193	-0.09249399403368219	0.01171470238459094	0.1312363087684662	0.1044030223667772	-0.09370928939709379	0.01074421146162523	0.0213307570003658	2409776.364308782	air
-1.6	-4.5	2.46228376082751	-0.01544828451100209	2.462332221356249	-0.09548618567172262	0.01431832632425856	0.1693713721826537	0.07122019985232797	-0.09654691574372443	0.01387122021308273	0.02379903375200508	2412422.868302611	air
-1.6	-4.4	2.461363063412549	-0.004467748646109983	2.461367118231162	-0.09530381049500658	-0.0134465549847862	0.1690722484727363	0.1167589318855873	-0.09561054485574135	-0.013658467719237	0.02629680766763579	2410532.156272283	air
-1.6	-4.3	2.459940100133635	0.00622648910779042	2.459947980224803	-0.09891119646803226	-0.01553798196340939	0.1238505600756263	0.09054109441609137	-0.09859739568900937	-0.01530875940121028	0.02877884443948017	2407753.300900348	air
-1.6	-4.2	2.458386301937295	0.01528059854939985	2.458433791307986	-0.09891119646801005	-0.01553798196338718	0.1238505600756263	0.0905410944160915	-0.09813948240932104	-0.01497491615706975	0.0312259742847567	2404790.090839274	air
-1.6	-4.1	2.456832503740955	0.02433470799100935	2.456953017347107	-0.09891119646803226	-0.01553798196340939	0.1238505600756263	0.09054109441609515	-0.09767967623236831	-0.01464046230533231	0.03367310413003325	2401894.037150716	air
-1.6	-4	2.455278705544615	0.03338881743261877	2.455505718794071	-0.09891119646798785	-101.7522979346514	0.1238505600756265	0.1350433325691645	-0.09721799011151787	-101.7410546063385	0.03612023397530979	2399065.139834675	air
-1.6	-3.9	0.4231622657329959	0.05134337450484355	0.4262656979465123	-0.1756924496507967	0.03082376735302483	0.123850560075631	0.1795455707222404	-0.1594956143676021	0.05222548006338531	0.03653300543138825	72297.10583189465	air
-1.6	-3.8	0.4262446424683003	0.06929793157706829	0.4318410570496849	-0.1756924496507967	0.03082376735302483	0.1238505600756307	0.1795455707222407	-0.1535411621138478	0.05923615170951314	0.03694577688746666	74200.69973930941	air
-1.6	-3.7	0.4293270192036047	0.08725248864929301	0.43810351082107	-0.1756924496507939	0.03082376735303039	0.1238505600756307	0.1795455707222407	-0.1475067981008273	0.06596448856484531	0.03735854834354507	76368.38514631665	air
-1.6	-3.6	0.4324093959389093	0.1052070457215179	0.4450240534686883	-0.1709741690758632	0.03472321254189281	0.1212441354442845	0.177391478817876	-0.1374647041958204	0.07567563263244537	0.0377713197996235	78800.16205291644	air
-1.6	-3.5	0.4398503818059249	0.1254133733932051	0.4573804462377916	-0.236215460458275	0.09770282948377007	0.03294069628214796	0.2253781835685836	-0.2181296936697202	0.1557566916743242	0.0381814743633122	83236.79088440981	air
-1.6	-3.4	0.4496206647542993	0.1479511917500633	0.4733374032488474	-0.236215460458275	0.09770282948372566	0.03294069628214658	0.2253781835685725	-0.2140835192590895	0.1632539103478755	0.03862011142237699	89145.98502225833	air
-1.6	-3.3	0.4593909477026734	0.1704890101069215	0.4900066789324391	-0.2362154604582778	0.09770282948372566	0.03294069628214796	0.2253781835685725	-0.2099955408051957	0.170014619040631	0.03905874848144177	95535.35892218423	air
-1.6	-3.2	0.4691612306510473	0.1930268284637795	0.5073180628095066	-0.2362154604582778	0.09770282948372844	0.03294069628214658	0.2253781835685698	-0.2059155895576768	0.1761073027896333	0.03949738554050651	102404.9125841874	air
-1.6	-3.1	0.4644736988403083	0.2183628344607514	0.5132427733423345	-0.242346721286843	-0.08676821175927774	0.03412734990545646	0.2610809917844487	-0.2047988566802911	0.03255541821558326	0.04001402676079146	104810.7494486641	air
-1.6	-3	0.4557968776643794	0.2444709336391963	0.5172202926055953	-0.2423467212868485	-0.08676821175930549	0.03412734990545785	0.2610809917844362	-0.1974356676268228	0.04693944565529347	0.04055219137005191	106441.5650678546	air
-1.6	-2.9	0.4491318764099545	0.26569139386268	0.5218346090287807	-0.2095346581539759	-0.05156346063614758	-0.04558829275565224	0.1755524058757368	-0.2035532128338086	0.04500270617749014	0.04102889155672026	108349.2471840116	air
-1.6	-2.8	0.4439755303463389	0.2832466344502538	0.5266335798956505	-0.2095346581539759	-0.05156346063617812	-0.04558829275564946	0.1755524058757257	-0.2011664191527864	0.05094949197280788	0.04145949983466319	110351.2445975443	air
-1.6	-2.7	0.4399883293932581	0.2995094340438254	0.5322552311471657	-0.2025480680235225	-0.006723194001850841	-0.0533116757741009	0.1259833675605254	-0.1974356093861946	0.06533534700067974	0.04186054993136027	112719.7501082016	air
-1.6	-2.6	0.4393160099930736	0.3121077707998792	0.538896852124694	-0.2025480680235281	-0.006723194001842514	-0.05331167577409812	0.1259833675605337	-0.1959959442014373	0.06748375148323628	0.04217779360500014	115550.3948363829	air
-1.6	-2.5	0.4372329241058388	0.3263704580038871	0.5456100308643612	-0.130062620322921	-0.1346587387118209	-0.13882631512665	0.2769152071682268	-0.1872701418074479	0.05773300915758408	0.04250924868752867	118447.2091884861	air
-1.6	-2.4	0.4237670502346566	0.3540619787207101	0.5522122758869151	-0.1300626203229183	-0.1346587387118237	-0.13882631512665	0.2769152071682213	-0.1888211786397022	0.07421278281035401	0.04295536870987422	121331.133307402	air
-1.6	-2.3	0.4103011763634744	0.3817534994375332	0.5604308964163678	-0.1300626203229155	-0.1346587387118181	-0.13882631512665	0.2769152071682296	-0.1897866060082518	0.09004269894029818	0.04340148873221977	124969.5712854281	air
-1.6	-2.2	0.3968353024922922	0.4094450201543563	0.5701960029966453	-0.1300626203229127	-0.1346587387118153	-0.13882631512665	0.2769152071682268	-0.19020684484596	0.1051291327106362	0.04384760875456532	129362.5231225644	air
-1.6	-2.1	0.3833694286211099	0.4371365408711793	0.5814296811877568	-0.1300626203229183	-0.1346587387118181	-0.1388263151266528	0.2769152071682268	-0.1901314831205191	0.1194051736669709	0.04429372877691087	134509.9888188106	air
-1.6	-2	0.3699035547499278	0.4648280615880022	0.5940486231414835	-0.130062620322921	-0.1346587387118181	-0.1388263151266472	0.2769152071682351	-0.1896157791925995	0.1328295526169655	0.04473984879925643	140411.968374167	air
-1.6	-1.9	0.3550084668016528	0.4862792711352209	0.6020785173352907	-0.1372179375647875	-0.1842542012630427	-0.170068245095148	0.06036883816689931	-0.2182675317536562	-0.05988535686118338	0.04512420089957771	144233.5866739626	air
-1.6	-1.8	0.3365830466753483	0.4923161549519097	0.5963751702878755	-0.1372179375647875	-0.1842542012630483	-0.170068245095148	0.06036883816688543	-0.2178369966778064	-0.05415431048718004	0.04535597873815091	141513.9480803979	air
-1.6	-1.7	0.318157626549044	0.4983530387685988	0.5912529294483179	-0.1372179375647875	-0.184254201263051	-0.1700682450951452	0.06036883816687988	-0.2171844800779135	-0.04826510616154549	0.04558775657672414	139093.4730914923	air
-1.6	-1.6	0.2999188490118236	0.5046951294253127	0.5870847380559388	-0.148272337116187	-0.167538417065119	-0.1881449250855649	0.08770328363630342	-0.2374878564662502	-0.01019360364468214	0.04582483493755889	137139.2346428049	air
-1.6	-1.5	0.2831650073053116	0.5134654577889428	0.5863695061176235	-0.1482723371161843	-0.1675384170651217	-0.1881449250855649	0.08770328363630342	-0.2363551584222474	-0.004107325475029705	0.0461040844634333	136805.2909850293	air
-1.6	-1.4	0.2664111655987995	0.5222357861525728	0.5862636996216862	-0.1482723371161787	-0.167538417065119	-0.1881449250855594	0.08770328363631452	-0.2349751811492809	0.001991745874476195	0.04638333398930768	136755.9242210183	air
-1.6	-1.3	0.2496573238922875	0.5310061145162031	0.5867676482447319	-0.1482723371161815	-0.1675384170651245	-0.1881449250855594	0.08770328363629787	-0.2333519595650871	0.00808460901787062	0.04666258351518209	136991.1343507717	air
-1.6	-1.2	0.2329034821857755	0.5397764428798333	0.5878797838863535	-0.1482723371161829	-0.1675384170651231	-0.1881449250855649	0.08770328363629232	-0.2314917875472809	0.01415235897502372	0.04694183304105649	137510.9213742897	air
-1.6	-1.1	0.2168068507941524	0.5485995754231133	0.5898870270701824	-0.1106084120024331	-0.1157666298947202	-0.1851187816685251	0.09186293647280852	-0.2128148963154783	0.04288443096845219	0.04720632564791471	138451.5527132743	air
-1.6	-1	0.2052301878046806	0.557785869070395	0.5943437605636659	-0.1106084120024331	-0.115766629894716	-0.1851187816685251	0.09186293647283073	-0.2119258820229095	0.04623761951330369	0.04736932744406072	140551.5230138603	air
-1.6	-0.8999999999999995	0.1839101601122362	0.5637530757356772	0.5929928139479808	-0.02626153500241563	-0.2291475390258813	-0.1572516185272155	0.05440328883384304	-0.1576424612869237	-0.01934684352240007	0.04751997072521432	139913.3004211004	air
-1.6	-0.7999999999999998	0.1609954062096481	0.5691934046190614	0.5915240085427203	-0.02626153500241424	-0.2291475390258813	-0.1572516185272099	0.05440328883383749	-0.1584628337532533	-0.01001769640458955	0.04766859125053589	139221.0461637302	air
-1.6	-0.7000000000000002	0.1380806523070599	0.5746337335024458	0.5909908579838635	-0.02626153500241424	-0.229147539025884	-0.1572516185272099	0.05440328883384304	-0.1590351073415036	-0.0006410872194214722	0.04781721177585747	138970.1947121485	air
-1.6	-0.5999999999999996	0.1151658984044716	0.58007406238583	0.5913958927893471	-0.02626153500241354	-0.2291475390258826	-0.1572516185272099	0.05440328883384304	-0.159355212974784	0.008738570262185314	0.04796583230117903	139160.7460663552	air
-1.6	-0.5	0.0922511445018834	0.5855143912692142	0.5927371896930931	-0.02626153500241354	-0.2291475390258813	-0.1572516185272155	0.05440328883384304	-0.1594226648868415	0.01807679017949119	0.04811445282650059	139792.7002263503	air
-1.6	-0.3999999999999995	0.07577728467606036	0.5854460754765276	0.5903298265916646	-0.02275336356448374	-0.1401536425388074	-0.1602520202857227	-0.02170970856116283	-0.1618469881883723	-0.03952083241435083	0.04814817837805362	138659.4884307875	air
-1.6	-0.2999999999999998	0.06176192042217962	0.5832751046204119	0.5865359174715459	-0.02275336356448304	-0.1401536425388074	-0.1602520202857227	-0.02170970856115173	-0.161757025446266	-0.03634711876051322	0.04813804840568687	136882.9525412385	air
-1.6	-0.1999999999999993	0.04658561741215977	0.581751490812441	0.5836137565309525	0.02351355900078664	-0.172443397440801	-0.1860511576305679	-0.003704451773800521	-0.183580567552424	-0.01745752626024856	0.04813505728839166	135522.4301688874	air
-1.6	-0.09999999999999965	0.02934127766807972	0.5813810456350607	0.5821209760856516	0.02351355900078646	-0.172443397440801	-0.1860511576305679	-0.003704451773806072	-0.1846294896019215	-0.01239159547316542	0.04814478296123635	134830.0321541139	air
-1.6	0	0.01209693792399967	0.5810106004576803	0.5811365190308826	0.02351355900078612	-0.1724433974408013	-0.1860511576305679	-0.003704451773800521	-0.1855213864841431	-0.007293230910312322	0.04815450863408101	134374.3806845193	air
-1.6	0.1000000000000005	-0.005147401820080541	0.5806401552802998	0.5806629708095979	0.02351355900078594	-0.1724433974408007	-0.1860511576305679	-0.003704451773800521	-0.1862522878672636	-0.002175647593919873	0.04816423430692569	134155.4757601036	air
-1.6	0.2000000000000002	-0.0223917415641606	0.5802697101029195	0.5807015813248682	0.02351355900078594	-0.1724433974408017	-0.1860511576305679	-0.003704451773806072	-0.1868194686012225	0.002947687569850028	0.04817395997977036	134173.3173808669	air
-1.6	0.3000000000000007	-0.03963608130824081	0.5798992649255391	0.581252248514063	0.0235135590007856	-0.1724433974408013	-0.1860511576305679	-0.003704451773800521	-0.187221494907095	0.008063231881571745	0.04818368565261504	134427.9055468089	air
-1.6	0.4000000000000004	-0.05688042105232086	0.5795288197481587	0.5823135196934579	0.0235135590007856	-0.1724433974408013	-0.1860511576305679	-0.003704451773800521	-0.1874582424057212	0.01315754525822145	0.04819341132545971	134919.2402579299	air
-1.6	0.5	-0.07495389620874449	0.5787862269098416	0.5836193819754463	0.03442215407683524	-0.2277820092336028	-0.1811549632560139	-0.0285425356761404	-0.184075573140262	0.0009477453370545582	0.04817288721323548	135525.0427789374	air
-1.6	0.6000000000000005	-0.09773209713210485	0.5759319733422275	0.584165388163071	0.03442215407683386	-0.2277820092336014	-0.1811549632560139	-0.02854253567614595	-0.184360605672249	0.00996816085513294	0.0479807181065515	135778.7428049342	air
-1.6	0.7000000000000002	-0.120510298055465	0.5730777197746133	0.5856114794293972	0.03442215407683524	-0.2277820092336041	-0.1811549632560139	-0.0285425356761404	-0.1843613062730907	0.01894257020602622	0.04778854899986752	136451.8106952935	air
-1.6	0.8000000000000007	-0.1432884989788254	0.5702234662069992	0.5879510144159372	0.03442215407683386	-0.2277820092336028	-0.1811549632560139	-0.02854253567614595	-0.1840818490044592	0.02783041132453818	0.04759637989318354	137544.2464500153	air
-1.6	0.9000000000000004	-0.1660666999021856	0.567369212639385	0.591173385960023	0.03442215407683386	-0.2277820092336041	-0.1811549632560139	-0.02854253567614595	-0.1835301198871674	0.03659307250795323	0.04740421078649956	139056.0500690996	air
-1.6	1	-0.1888449008255458	0.5645149590717709	0.595264256934358	0.03442215407683386	-0.2277820092336028	-0.1811549632560139	-0.02854253567614595	-0.1827173959698241	0.04519468836091371	0.04721204167981559	140987.2215525465	air
-1.6	1.100000000000001	-0.2116231017489062	0.5616607055041566	0.6002058690993073	0.03442215407683663	-0.2277820092336041	-0.1811549632560194	-0.0285425356761404	-0.1816579162183008	0.05360279905318882	0.0470198725731316	143337.7609003559	air
-1.6	1.2	-0.2344013026722664	0.5588064519365424	0.6059774099917941	0.03442215407683802	-0.2277820092336028	-0.181154963256025	-0.0285425356761404	-0.1803683738403226	0.06178884886107147	0.04682770346644763	146107.668112528	air
-1.6	1.300000000000001	-0.2537880225321526	0.5540567788634452	0.6094155188254702	0.08625743497678029	-0.1524593051314138	-0.1650924278100263	-0.1465205515797818	-0.1860170591603975	-0.06971985118060281	0.04664718717867585	147770.3013792006	air
-1.6	1.4	-0.2690452272379912	0.5394069473828957	0.6027812117049406	0.1268515090986716	-0.1647068684459158	-0.1730990433406965	-0.1441048903590647	-0.2115189013499802	-0.05543899098699587	0.04635090115766492	144570.4572684232	air
-1.6	1.5	-0.2866279284870601	0.5252157876947761	0.5983370229499653	0.1663181639508349	-0.1758270124906897	-0.1808832911285141	-0.1419115968812001	-0.2384512165576221	-0.04034060713426164	0.04606205740952767	142446.5360839925	air
-1.6	1.600000000000001	-0.3042106297361291	0.5110246280066562	0.5947186542170957	0.1663181639508349	-0.1758270124906869	-0.1808832911285085	-0.1419115968812001	-0.2405029150160033	-0.03200147612098338	0.04577321366139041	140728.8900383231	air
-1.6	1.7	-0.321793330985198	0.4968334683185365	0.5919412497097794	0.1663181639508349	-0.175827012490698	-0.1808832911285141	-0.141911596881189	-0.2422351017835542	-0.02352677880342582	0.04548436991325315	139417.5191314154	air
-1.6	1.800000000000001	-0.339376032234267	0.4826423086304169	0.5900166856413238	0.1663181639508349	-0.1758270124906869	-0.1808832911285141	-0.1419115968812029	-0.2436309536514381	-0.01495053800366761	0.04519552616511591	138512.4233632693	air
-1.6	1.9	-0.3569587334833358	0.468451148942297	0.5889533227305754	0.1663181639508349	-0.1758270124906924	-0.1808832911285113	-0.1419115968811863	-0.2446776359876335	-0.006308925975940769	0.04490668241697864	138013.6027338845	air
-1.6	2	-0.3745414347324048	0.4542599892541774	0.5887558272905786	0.1663181639508377	-0.1758270124906869	-0.1808832911285141	-0.1419115968811918	-0.2453667189967477	0.002360470986888525	0.0446178386688414	137921.0572432613	air
-1.6	2.100000000000001	-0.3921018431742426	0.4383221466005715	0.5881072688049105	0.1661202994804739	-0.1745410315797696	-0.1653802413650762	-0.242670596310765	-0.2340149583511876	-0.0644950989585477	0.04429720168825749	137617.3639292307	air
-1.6	2.2	-0.409555946332219	0.4140550869694938	0.5823896360868681	0.1661202994804767	-0.1745410315797696	-0.165380241365079	-0.242670596310765	-0.2343999244172849	-0.04978570307802262	0.04382495577995425	134954.5141672917	air
-1.6	2.300000000000001	-0.4166479792869954	0.3917685041031868	0.5719074220983544	0.2260643806307722	-0.05102663309437816	-0.1539232778842686	-0.2190635958255388	-0.2701338603634831	-0.1128890291973545	0.0433782216068699	130140.2407618967	air
-1.6	2.4	-0.4217506425964328	0.3698621445206322	0.5609559790927493	0.2260643806307722	-0.05102663309436428	-0.1539232778842686	-0.2190635958255527	-0.2714530143619994	-0.1060739492207482	0.04293638532297651	125203.8556464108	air
-1.6	2.5	-0.4268533059058702	0.3479557849380774	0.550705886144904	0.2260643806307749	-0.05102663309436706	-0.1539232778842659	-0.2190635958255444	-0.2724772459700708	-0.09886140638949545	0.0424945490390831	120670.0734610276	air
-1.6	2.600000000000001	-0.4330789532617178	0.3271661305287957	0.5427661160421219	0.1548258432729599	-0.0839922864371484	-0.08308305227446855	-0.1862822613569931	-0.1736176450269837	-0.04526803427087161	0.04207246509258288	117215.648719936	air
-1.6	2.7	-0.4414781819054335	0.3085379043930965	0.5386080425929514	0.1548258432729599	-0.08399228643714285	-0.08308305227447133	-0.1862822613569959	-0.1744988845450623	-0.03786496862572338	0.04168861259833404	115426.5748036766	air
-1.6	2.800000000000001	-0.447854501969137	0.2902857815826198	0.5337035599685056	0.1825166642522913	-0.0003679215227564425	-0.07793471786559647	-0.1707346473794225	-0.1955472252498604	-0.09255524780525316	0.04131252730130832	113334.0320225713	air
-1.6	2.9	-0.4478912941214124	0.273212316844677	0.5246442427258587	0.1825166642522913	-0.0003679215227619936	-0.07793471786559925	-0.1707346473794225	-0.1964004203038975	-0.08859721682586751	0.04096078337298107	109519.1244442803	air
-1.6	3	-0.4523412883829204	0.2474600383299325	0.5156055776910991	0.2595286644993311	-0.07150249918066176	0.07351377512885421	-0.3106248534710754	-0.1924025129925867	-0.0863522573661471	0.04053310070945525	105778.0006274823	air
-1.6	3.1	-0.4594915383009888	0.2163975529828253	0.5078979963606509	0.2595286644993283	-0.07150249918066731	0.0735137751288556	-0.310624853471074	-0.2034720061431413	-0.06765859501737022	0.04005895427785431	102639.1718912066	air
-1.6	3.200000000000001	-0.4666417882190571	0.1853350676357174	0.5020992390034218	0.2595286644993256	-0.07150249918067009	0.0735137751288556	-0.3106248534710768	-0.2140657289657297	-0.04820486124543264	0.03958480784625335	100308.8535045055	air
-1.6	3.300000000000001	-0.4737920381371254	0.1542725822886102	0.4982759527090659	0.2595286644993311	-0.06849086788896508	0.0735137751288556	-0.3087149434803538	-0.2240153360369073	-0.03045666472241744	0.03911066141465242	98787.04546737911	air
-1.6	3.4	-0.4627699799293122	0.1347345730420093	0.4819849162542211	0.2193135884017483	0.1297427841531779	0.04801026285313204	-0.1829995434633774	-0.1971495360772484	-0.1757263103422238	0.03865138192113298	92432.99701472129	air
-1.6	3.5	-0.4497957015139965	0.1164346186956715	0.4646215594774683	0.2193135884017483	0.1297427841531751	0.04801026285313065	-0.1829995434633781	-0.2002839747741964	-0.1714626173800274	0.03819369955752955	85893.21457883931	air
-1.6	3.6	-0.4368214230986798	0.09813466434933357	0.4477090216032197	0.2193135884017455	0.1297427841531779	0.04801026285312995	-0.1829995434633761	-0.2034567059513959	-0.1666998491948614	0.03773601719392606	79753.88207788185	air
-1.6	3.700000000000001	-0.4238471446833633	0.07983471000299541	0.4313003396445478	0.2193135884017483	0.1297427841531362	0.04801026285313065	-0.1829995434633705	-0.2066368714101771	-0.1613743781120514	0.03727833483032257	74014.99951184928	air
-1.6	3.800000000000001	-0.4108728662680466	0.0615347556566575	0.41545521827153	0.2082826143750494	0.117814031303215	0.05484682347940938	-0.1756065750947427	-0.1978617315789835	-0.1425243776324483	0.03682065246671909	68676.56688074158	air
-1.6	3.9	-0.4075557582549784	0.04921993288379559	0.41051711033753	0.1164580866566373	0.02509172476152233	0.1117560274362207	-0.1181409633955695	-0.1022187348244693	-0.03907551426315745	0.03645255455787541	67053.6875966831	air
-1.6	4	-0.4050465857788275	0.03740583654423905	0.40677012336043	0.1164580866566373	-102.5558657399065	0.1117560274362207	-0.1058874653795026	-0.105687758816544	102.1115860653188	0.03609195143907276	65835.21142914231	air
-1.6	4.1	-2.456907189381469	0.02804243980789442	2.457067218385515	0.0967019440118122	-0.005470795076756296	0.1117560274362245	-0.09363396736344759	-0.09542017737361311	0.004401796898767018	0.03364462872841451	2402117.326050469	air
-1.6	4.200000000000001	-2.457454268889132	0.01867904307154946	2.457525257313033	0.09670194401179	-0.005470795076645274	0.1117560274362245	-0.09363396736344447	-0.0958497206776258	0.004758948365301799	0.03119730601775612	2403013.000201678	air
-1.6	4.300000000000001	-2.458001348396793	0.009315646335204592	2.458019001144437	0.0967019440118122	-0.00547079507662307	0.1117560274362244	-0.09363396736344447	-0.09627770535379042	0.005115892409443251	0.02874998330709773	2403978.680639606	air
-1.6	4.4	-2.458940569203425	-0.0009248663568976485	2.458940743135597	0.123290076536664	-0.0194551622317185	0.171226619621866	-0.1249132832490915	-0.1233544702379863	0.01950214372553879	0.02628886870721123	2405781.973095411	air
-1.6	4.5	-2.459822495245096	-0.01247465356933458	2.459854126791971	0.1108973914502931	0.02831172559674133	0.1602560195679927	-0.08262773992002399	-0.1117086714561843	-0.02789233163221381	0.02379646234690418	2407569.58026582	air
-1.6	4.600000000000001	-2.457421508058588	-0.02127529713360032	2.457513602513131	0.08433937095100319	0.008026090268975494	0.1270499832466151	-0.1079912847487643	-0.08543611318399436	-0.007090882493553889	0.02132309225126967	2402990.207704076	air
-1.6	4.700000000000001	-2.456618899031699	-0.03207442560847725	2.456828277242394	0.08433937095098099	0.008026090268864472	0.1270499832466153	-0.1079912847487685	-0.08599084836485016	-0.00661555663509039	0.01886726507043403	2401650.153848196	air
-1.6	4.800000000000001	-2.455816290004812	-0.0428735540833542	2.456190503990425	0.08433937095100319	0.008026090268864472	0.1270499832466149	-0.1079912847487683	-0.08654421758120839	-0.00613984665099008	0.0164114378895984	2400403.416798473	air
-1.6	4.9	-2.455013680977922	-0.05367268255823113	2.455600319808124	0.08433937095098099	0.008026090268864472	0.1270499832466149	-0.1079912847487683	-0.08709618630700702	-0.005663779792363198	0.01395561070876275	2399249.996554898	air
-1.6	5	-2.454211071951035	-0.06447181103310808	2.455057759016055	0.08433937095100319	106.936368938677	0.1270499832466153	-0.08061096056736633	-0.08764672020882	-106.8973723918032	0.01149978352792712	2398189.893117481	air
-1.6	5.100000000000001	-0.3125542495747914	-0.06979487467170598	0.3202522185055088	0.06646202120930145	0.03344116117102169	0.127049983246616	-0.05323063638597789	-0.09255337858503276	-0.02103639272477975	0.01118262814246542	40807.91765782658	air
-1.6	5.200000000000001	-0.3092101334576891	-0.07511793831030381	0.3182037260764123	0.06646202120930145	0.03344116117102169	0.1270499832466153	-0.05323063638597719	-0.09457608690796242	-0.01992990568215021	0.01086547275700371	40287.53185633938	air
-1.6	5.300000000000001	-0.3058660173405867	-0.08044100194890165	0.3162669368719014	0.06646202120930422	0.03344116117104112	0.1270499832466153	-0.05323063638597164	-0.09659087979221029	-0.01880243668902502	0.01054831737154201	39798.59357483867	air
-1.6	5.4	-0.3025219012234841	-0.08576406558749936	0.3144439149768499	0.06646202120930145	0.03344116117102447	0.1270499832466153	-0.05323063638597719	-0.09859481654694857	-0.01765468371908774	0.01023116198608029	39341.10281332434	air
-1.6	5.5	-0.2991777851063819	-0.09108712922609727	0.3127366499337936	0.06646202120930145	0.03344116117101059	0.1270499832466153	-0.05323063638598066	-0.1005848804350545	-0.01648743975591875	0.009914006600618594	38915.05957179656	air
-1.6	5.600000000000001	-0.2949976771285647	-0.09605088909458949	0.3102408786847891	0.03310271731648828	0.08325157930050564	0.09705497165690483	-0.02236836803391831	-0.06152458410581242	-0.0722358735208791	0.009616491864823509	38296.42056598627	air
-1.6	5.700000000000001	-0.2852257895153796	-0.09842738035095393	0.3017311720843954	0.0002014034961861366	0.09858954945195786	0.1002309727006635	-0.02384895964421263	-0.03288661716857567	-0.08541673463991982	0.009360597006008074	36224.34153875452	air
-1.6	5.800000000000001	-0.2753668345701832	-0.1008122763153749	0.2932405303451249	0.0002014034961805855	0.09858954945196896	0.1002309727006635	-0.02384895964420777	-0.03464723088078951	-0.08438132414943129	0.009103608929077679	34214.33732776917	air
-1.6	5.9	-0.2655078796249866	-0.1031971722797958	0.284858018159051	0.0002014034961805855	0.09858954945196341	0.1002309727006642	-0.02384895964420986	-0.03649898022872827	-0.08325255221650366	0.008846620852147276	32286.20776820859	air
-1.6	6	-0.2556489246797898	-0.1055820682442166	0.2765934667063907	0.0002014034961833611	0.09858954945196619	0.1002309727006635	-0.02384895964421055	-0.03844661305171022	-0.0820203386851268	0.008589632775216863	30439.95286007272	air
